,task,block,trial,key_pressed,timestamp,coordinate,rt
598,nav,5,7,down,2021-10-07 14:02:15.724696-07:00,"(3.0, 3.0)",162.78799999999998
599,nav,5,7,right,2021-10-07 14:02:15.979121-07:00,"(4.0, 3.0)",254.425
600,nav,5,7,right,2021-10-07 14:02:16.140422-07:00,"(5.0, 3.0)",161.301
601,nav,5,7,up,2021-10-07 14:02:16.386981-07:00,"(5.0, 2.0)",246.559
602,nav,5,7,up,2021-10-07 14:02:17.167547-07:00,"(5.0, 1.0)",780.566
603,nav,5,7,right,2021-10-07 14:02:17.396647-07:00,"(6.0, 1.0)",229.1
604,nav,5,7,right,2021-10-07 14:02:17.584679-07:00,"(7.0, 1.0)",188.032
605,nav,5,7,left,2021-10-07 14:02:17.884630-07:00,"(6.0, 1.0)",299.951
606,nav,5,7,left,2021-10-07 14:02:18.019609-07:00,"(5.0, 1.0)",134.97899999999998
607,nav,5,7,down,2021-10-07 14:02:18.270868-07:00,"(5.0, 2.0)",251.25900000000001
608,nav,5,7,down,2021-10-07 14:02:18.399217-07:00,"(5.0, 3.0)",128.349
609,nav,5,7,right,2021-10-07 14:02:18.802807-07:00,"(6.0, 3.0)",403.59000000000003
610,nav,5,7,right,2021-10-07 14:02:18.975959-07:00,"(7.0, 3.0)",173.152
611,nav,5,7,right,2021-10-07 14:02:19.118668-07:00,"(8.0, 3.0)",142.709
612,nav,5,7,right,2021-10-07 14:02:19.333855-07:00,"(9.0, 3.0)",215.18699999999998
613,nav,5,7,down,2021-10-07 14:02:19.631024-07:00,"(9.0, 4.0)",297.16900000000004
614,nav,5,7,down,2021-10-07 14:02:19.789087-07:00,"(9.0, 5.0)",158.06300000000002
615,nav,5,7,down,2021-10-07 14:02:19.937180-07:00,"(9.0, 6.0)",148.093
616,nav,5,7,down,2021-10-07 14:02:20.115585-07:00,"(9.0, 7.0)",178.405
617,nav,5,7,left,2021-10-07 14:02:20.559605-07:00,"(8.0, 7.0)",444.02000000000004
618,nav,5,8,start,2021-10-07 14:02:21.678005-07:00,"(1.0, 1.0)",0
619,nav,5,8,right,2021-10-07 14:02:22.119981-07:00,"(2.0, 1.0)",441.976
620,nav,5,8,right,2021-10-07 14:02:22.271266-07:00,"(3.0, 1.0)",151.285
621,nav,5,8,right,2021-10-07 14:02:22.556979-07:00,"(4.0, 1.0)",285.713
622,nav,5,8,right,2021-10-07 14:02:22.696867-07:00,"(5.0, 1.0)",139.888
623,nav,5,8,right,2021-10-07 14:02:23.199810-07:00,"(6.0, 1.0)",502.94300000000004
624,nav,5,8,down,2021-10-07 14:02:23.504637-07:00,"(6.0, 2.0)",304.827
625,nav,5,8,down,2021-10-07 14:02:23.661183-07:00,"(6.0, 3.0)",156.546
626,nav,5,8,down,2021-10-07 14:02:23.814611-07:00,"(6.0, 4.0)",153.428
627,nav,5,8,down,2021-10-07 14:02:23.939161-07:00,"(6.0, 5.0)",124.55
628,nav,5,8,up,2021-10-07 14:02:24.240587-07:00,"(6.0, 4.0)",301.42600000000004
629,nav,5,8,up,2021-10-07 14:02:24.396827-07:00,"(6.0, 3.0)",156.23999999999998
630,nav,5,8,left,2021-10-07 14:02:24.639722-07:00,"(5.0, 3.0)",242.895
631,nav,5,8,left,2021-10-07 14:02:24.768788-07:00,"(4.0, 3.0)",129.06599999999997
632,nav,5,8,left,2021-10-07 14:02:24.950015-07:00,"(3.0, 3.0)",181.227
633,quiz,5,1,,,"(4.0, 5.0)",
634,quiz,5,2,,,"(3.0, 4.0)",
635,quiz,5,3,,,"(3.0, 5.0)",
636,quiz,5,4,,,"(4.0, 5.0)",
637,quiz,5,5,,,"(3.0, 5.0)",
638,quiz,5,6,,,"(5.0, 4.0)",
639,quiz,5,7,,,"(3.0, 4.0)",
640,quiz,5,8,,,"(4.0, 4.0)",
641,nav,6,1,start,2021-10-07 14:03:50.545912-07:00,"(1.0, 1.0)",0
642,nav,6,1,right,2021-10-07 14:04:02.682075-07:00,"(2.0, 1.0)",12136.163
643,nav,6,1,down,2021-10-07 14:04:02.953698-07:00,"(2.0, 2.0)",271.623
644,nav,6,1,down,2021-10-07 14:04:03.071711-07:00,"(2.0, 3.0)",118.013
645,nav,6,1,down,2021-10-07 14:04:03.200720-07:00,"(2.0, 4.0)",129.00900000000001
646,nav,6,1,down,2021-10-07 14:04:03.336664-07:00,"(2.0, 5.0)",135.94400000000002
647,nav,6,1,down,2021-10-07 14:04:03.471709-07:00,"(2.0, 6.0)",135.045
648,nav,6,1,right,2021-10-07 14:04:03.755762-07:00,"(3.0, 6.0)",284.053
649,nav,6,1,right,2021-10-07 14:04:03.932028-07:00,"(4.0, 6.0)",176.26600000000002
650,nav,6,1,up,2021-10-07 14:04:04.181763-07:00,"(4.0, 5.0)",249.735
651,nav,6,1,up,2021-10-07 14:04:04.337729-07:00,"(4.0, 4.0)",155.96599999999998
652,nav,6,1,up,2021-10-07 14:04:04.483497-07:00,"(4.0, 3.0)",145.768
653,nav,6,1,up,2021-10-07 14:04:04.636566-07:00,"(4.0, 2.0)",153.06900000000002
654,nav,6,1,up,2021-10-07 14:04:04.783571-07:00,"(4.0, 1.0)",147.005
655,nav,6,2,start,2021-10-07 14:04:05.877985-07:00,"(1.0, 1.0)",0
656,nav,6,2,right,2021-10-07 14:04:06.366994-07:00,"(2.0, 1.0)",489.009
657,nav,6,2,right,2021-10-07 14:04:06.524071-07:00,"(3.0, 1.0)",157.077
658,nav,6,2,right,2021-10-07 14:04:06.662551-07:00,"(4.0, 1.0)",138.48
659,nav,6,2,right,2021-10-07 14:04:07.245427-07:00,"(5.0, 1.0)",582.876
660,nav,6,2,down,2021-10-07 14:04:07.485081-07:00,"(5.0, 2.0)",239.654
661,nav,6,2,down,2021-10-07 14:04:07.637549-07:00,"(5.0, 3.0)",152.468
662,nav,6,2,down,2021-10-07 14:04:07.757914-07:00,"(5.0, 4.0)",120.365
663,nav,6,2,down,2021-10-07 14:04:07.890858-07:00,"(5.0, 5.0)",132.94400000000002
664,nav,6,2,down,2021-10-07 14:04:08.032441-07:00,"(5.0, 6.0)",141.583
665,nav,6,2,down,2021-10-07 14:04:08.203851-07:00,"(5.0, 7.0)",171.41
666,nav,6,2,right,2021-10-07 14:04:08.458899-07:00,"(6.0, 7.0)",255.048
667,nav,6,2,right,2021-10-07 14:04:08.616264-07:00,"(7.0, 7.0)",157.365
668,nav,6,2,up,2021-10-07 14:04:08.779596-07:00,"(7.0, 6.0)",163.332
669,nav,6,3,start,2021-10-07 14:04:09.844585-07:00,"(1.0, 1.0)",0
670,nav,6,3,right,2021-10-07 14:04:10.520267-07:00,"(2.0, 1.0)",675.682
671,nav,6,3,down,2021-10-07 14:04:10.798896-07:00,"(2.0, 2.0)",278.629
672,nav,6,3,down,2021-10-07 14:04:10.955982-07:00,"(2.0, 3.0)",157.086
673,nav,6,3,down,2021-10-07 14:04:11.093095-07:00,"(2.0, 4.0)",137.113
674,nav,6,3,right,2021-10-07 14:04:11.400432-07:00,"(3.0, 4.0)",307.33700000000005
675,nav,6,3,right,2021-10-07 14:04:11.576461-07:00,"(4.0, 4.0)",176.029
676,nav,6,3,up,2021-10-07 14:04:12.012570-07:00,"(4.0, 3.0)",436.10900000000004
677,nav,6,3,up,2021-10-07 14:04:12.188579-07:00,"(4.0, 2.0)",176.009
678,nav,6,3,up,2021-10-07 14:04:12.322541-07:00,"(4.0, 1.0)",133.962
679,nav,6,3,right,2021-10-07 14:04:12.630808-07:00,"(5.0, 1.0)",308.267
680,nav,6,3,right,2021-10-07 14:04:12.790227-07:00,"(6.0, 1.0)",159.419
681,nav,6,3,right,2021-10-07 14:04:12.935231-07:00,"(7.0, 1.0)",145.004
682,nav,6,3,right,2021-10-07 14:04:13.130616-07:00,"(8.0, 1.0)",195.385
683,nav,6,3,down,2021-10-07 14:04:13.310065-07:00,"(8.0, 2.0)",179.44899999999998
684,nav,6,4,start,2021-10-07 14:04:14.380875-07:00,"(1.0, 1.0)",0
685,nav,6,4,right,2021-10-07 14:04:14.884565-07:00,"(2.0, 1.0)",503.69
686,nav,6,4,down,2021-10-07 14:04:15.101822-07:00,"(2.0, 2.0)",217.257
687,nav,6,4,down,2021-10-07 14:04:15.259604-07:00,"(2.0, 3.0)",157.782
688,nav,6,4,down,2021-10-07 14:04:15.394007-07:00,"(2.0, 4.0)",134.403
689,nav,6,4,right,2021-10-07 14:04:15.632674-07:00,"(3.0, 4.0)",238.667
690,nav,6,4,right,2021-10-07 14:04:15.811250-07:00,"(4.0, 4.0)",178.57600000000002
691,nav,6,4,up,2021-10-07 14:04:16.001863-07:00,"(4.0, 3.0)",190.613
692,nav,6,4,up,2021-10-07 14:04:16.179493-07:00,"(4.0, 2.0)",177.63000000000002
693,nav,6,4,up,2021-10-07 14:04:16.361411-07:00,"(4.0, 1.0)",181.918
694,nav,6,4,right,2021-10-07 14:04:16.662802-07:00,"(5.0, 1.0)",301.391
695,nav,6,4,right,2021-10-07 14:04:16.850834-07:00,"(6.0, 1.0)",188.032
696,nav,6,4,right,2021-10-07 14:04:17.213239-07:00,"(7.0, 1.0)",362.405
697,nav,6,4,right,2021-10-07 14:04:17.398425-07:00,"(8.0, 1.0)",185.18599999999998
698,nav,6,4,left,2021-10-07 14:04:17.835066-07:00,"(7.0, 1.0)",436.641
699,nav,6,4,left,2021-10-07 14:04:17.935485-07:00,"(6.0, 1.0)",100.419
700,nav,6,4,left,2021-10-07 14:04:18.104266-07:00,"(5.0, 1.0)",168.78099999999998
701,nav,6,4,left,2021-10-07 14:04:18.239752-07:00,"(4.0, 1.0)",135.486
702,nav,6,4,down,2021-10-07 14:04:18.502188-07:00,"(4.0, 2.0)",262.436
703,nav,6,4,down,2021-10-07 14:04:18.640002-07:00,"(4.0, 3.0)",137.814
704,nav,6,4,down,2021-10-07 14:04:18.818758-07:00,"(4.0, 4.0)",178.756
705,nav,6,4,left,2021-10-07 14:04:19.171239-07:00,"(3.0, 4.0)",352.481
706,nav,6,4,left,2021-10-07 14:04:19.343751-07:00,"(2.0, 4.0)",172.512
707,nav,6,4,left,2021-10-07 14:04:19.485594-07:00,"(1.0, 4.0)",141.843
708,nav,6,4,down,2021-10-07 14:04:19.755491-07:00,"(1.0, 5.0)",269.897
709,nav,6,4,down,2021-10-07 14:04:19.948142-07:00,"(1.0, 6.0)",192.65099999999998
710,nav,6,4,down,2021-10-07 14:04:20.078591-07:00,"(1.0, 7.0)",130.449
711,nav,6,4,right,2021-10-07 14:04:20.359497-07:00,"(2.0, 7.0)",280.906
712,nav,6,4,right,2021-10-07 14:04:20.656701-07:00,"(3.0, 7.0)",297.204
713,nav,6,4,up,2021-10-07 14:04:20.912443-07:00,"(3.0, 6.0)",255.74200000000002
714,nav,6,5,start,2021-10-07 14:04:22.014785-07:00,"(1.0, 1.0)",0
715,nav,6,5,right,2021-10-07 14:04:22.574689-07:00,"(2.0, 1.0)",559.904
716,nav,6,5,right,2021-10-07 14:04:22.742050-07:00,"(3.0, 1.0)",167.36100000000002
717,nav,6,5,right,2021-10-07 14:04:22.894917-07:00,"(4.0, 1.0)",152.867
718,nav,6,5,right,2021-10-07 14:04:23.158770-07:00,"(5.0, 1.0)",263.853
719,nav,6,5,right,2021-10-07 14:04:23.364160-07:00,"(6.0, 1.0)",205.39
720,nav,6,5,down,2021-10-07 14:04:23.610839-07:00,"(6.0, 2.0)",246.679
721,nav,6,5,down,2021-10-07 14:04:23.738306-07:00,"(6.0, 3.0)",127.467
722,nav,6,5,down,2021-10-07 14:04:23.940476-07:00,"(6.0, 4.0)",202.17
723,nav,6,5,down,2021-10-07 14:04:24.181408-07:00,"(6.0, 5.0)",240.93200000000002
724,nav,6,5,up,2021-10-07 14:04:24.587524-07:00,"(6.0, 4.0)",406.116
725,nav,6,5,left,2021-10-07 14:04:24.832341-07:00,"(5.0, 4.0)",244.817
726,nav,6,5,left,2021-10-07 14:04:25.009199-07:00,"(4.0, 4.0)",176.85799999999998
727,nav,6,5,left,2021-10-07 14:04:25.163119-07:00,"(3.0, 4.0)",153.92
728,nav,6,5,down,2021-10-07 14:04:25.451914-07:00,"(3.0, 5.0)",288.795
729,nav,6,5,left,2021-10-07 14:04:25.788132-07:00,"(2.0, 5.0)",336.218
730,nav,6,5,left,2021-10-07 14:04:25.952649-07:00,"(1.0, 5.0)",164.517
731,nav,6,5,down,2021-10-07 14:04:26.209046-07:00,"(1.0, 6.0)",256.397
732,nav,6,5,down,2021-10-07 14:04:26.379075-07:00,"(1.0, 7.0)",170.02900000000002
733,nav,6,5,right,2021-10-07 14:04:26.706000-07:00,"(2.0, 7.0)",326.925
734,nav,6,5,right,2021-10-07 14:04:26.907029-07:00,"(3.0, 7.0)",201.02900000000002
735,nav,6,6,start,2021-10-07 14:04:28.001224-07:00,"(1.0, 1.0)",0
736,nav,6,6,right,2021-10-07 14:04:28.461021-07:00,"(2.0, 1.0)",459.797
737,nav,6,6,right,2021-10-07 14:04:28.596309-07:00,"(3.0, 1.0)",135.28799999999998
738,nav,6,6,right,2021-10-07 14:04:28.776409-07:00,"(4.0, 1.0)",180.10000000000002
739,nav,6,6,right,2021-10-07 14:04:28.905930-07:00,"(5.0, 1.0)",129.521
740,nav,6,6,right,2021-10-07 14:04:29.356847-07:00,"(6.0, 1.0)",450.91700000000003
741,nav,6,6,down,2021-10-07 14:04:29.579856-07:00,"(6.0, 2.0)",223.00900000000001
742,nav,6,6,down,2021-10-07 14:04:29.741894-07:00,"(6.0, 3.0)",162.03799999999998
743,nav,6,6,left,2021-10-07 14:04:30.151848-07:00,"(5.0, 3.0)",409.954
744,nav,6,6,left,2021-10-07 14:04:30.313980-07:00,"(4.0, 3.0)",162.132
745,nav,6,6,left,2021-10-07 14:04:30.904060-07:00,"(3.0, 3.0)",590.08
746,nav,6,7,start,2021-10-07 14:04:31.981457-07:00,"(1.0, 1.0)",0
747,nav,6,7,right,2021-10-07 14:04:32.510596-07:00,"(2.0, 1.0)",529.139
748,nav,6,7,down,2021-10-07 14:04:32.804757-07:00,"(2.0, 2.0)",294.161
749,nav,6,7,down,2021-10-07 14:04:32.964886-07:00,"(2.0, 3.0)",160.129
750,nav,6,7,left,2021-10-07 14:04:33.181169-07:00,"(1.0, 3.0)",216.28300000000002
751,nav,6,7,down,2021-10-07 14:04:33.410619-07:00,"(1.0, 4.0)",229.45
752,nav,6,7,down,2021-10-07 14:04:33.579757-07:00,"(1.0, 5.0)",169.138
753,nav,6,7,right,2021-10-07 14:04:33.921244-07:00,"(2.0, 5.0)",341.48699999999997
754,nav,6,7,right,2021-10-07 14:04:34.101484-07:00,"(3.0, 5.0)",180.24
755,nav,6,7,right,2021-10-07 14:04:34.276725-07:00,"(4.0, 5.0)",175.241
756,nav,6,7,up,2021-10-07 14:04:34.520015-07:00,"(4.0, 4.0)",243.29000000000002
757,nav,6,7,up,2021-10-07 14:04:34.708655-07:00,"(4.0, 3.0)",188.64000000000001
758,nav,6,7,up,2021-10-07 14:04:34.857893-07:00,"(4.0, 2.0)",149.238
759,nav,6,7,up,2021-10-07 14:04:35.042260-07:00,"(4.0, 1.0)",184.367
760,nav,6,7,right,2021-10-07 14:04:35.354983-07:00,"(5.0, 1.0)",312.72299999999996
761,nav,6,7,right,2021-10-07 14:04:35.549856-07:00,"(6.0, 1.0)",194.873
762,nav,6,7,down,2021-10-07 14:04:35.923058-07:00,"(6.0, 2.0)",373.202
763,nav,6,8,start,2021-10-07 14:04:37.022979-07:00,"(1.0, 1.0)",0
764,nav,6,8,right,2021-10-07 14:04:37.570421-07:00,"(2.0, 1.0)",547.442
765,nav,6,8,right,2021-10-07 14:04:37.750288-07:00,"(3.0, 1.0)",179.867
766,nav,6,8,down,2021-10-07 14:04:37.954857-07:00,"(3.0, 2.0)",204.569
767,nav,6,8,down,2021-10-07 14:04:38.110979-07:00,"(3.0, 3.0)",156.122
768,nav,6,8,right,2021-10-07 14:04:38.339779-07:00,"(4.0, 3.0)",228.8
769,nav,6,8,right,2021-10-07 14:04:38.513007-07:00,"(5.0, 3.0)",173.22799999999998
770,nav,6,8,right,2021-10-07 14:04:38.689306-07:00,"(6.0, 3.0)",176.299
771,nav,6,8,right,2021-10-07 14:04:38.850577-07:00,"(7.0, 3.0)",161.271
772,nav,6,8,right,2021-10-07 14:04:38.963378-07:00,"(8.0, 3.0)",112.801
773,nav,6,8,right,2021-10-07 14:04:39.205679-07:00,"(9.0, 3.0)",242.301
774,nav,6,8,down,2021-10-07 14:04:39.519023-07:00,"(9.0, 4.0)",313.344
775,nav,6,8,down,2021-10-07 14:04:39.696122-07:00,"(9.0, 5.0)",177.09900000000002
776,nav,6,8,down,2021-10-07 14:04:39.830560-07:00,"(9.0, 6.0)",134.438
777,nav,6,8,down,2021-10-07 14:04:40.474637-07:00,"(9.0, 7.0)",644.077
778,nav,6,8,left,2021-10-07 14:04:40.739117-07:00,"(8.0, 7.0)",264.48
779,quiz,6,1,,,"(4.0, 6.0)",
780,quiz,6,2,,,"(1.0, 4.0)",
781,quiz,6,3,,,"(4.0, 4.0)",
782,quiz,6,4,,,"(3.0, 4.0)",
783,quiz,6,5,,,"(3.0, 4.0)",
784,quiz,6,6,,,"(2.0, 4.0)",
785,quiz,6,7,,,"(4.0, 4.0)",
786,quiz,6,8,,,"(3.0, 3.0)",
787,nav,7,1,start,2021-10-07 14:05:08.100576-07:00,"(1.0, 1.0)",0
788,nav,7,1,right,2021-10-07 14:05:20.961559-07:00,"(2.0, 1.0)",12860.982999999998
789,nav,7,1,right,2021-10-07 14:05:21.143632-07:00,"(3.0, 1.0)",182.073
790,nav,7,1,right,2021-10-07 14:05:21.291805-07:00,"(4.0, 1.0)",148.173
791,nav,7,1,right,2021-10-07 14:05:21.423290-07:00,"(5.0, 1.0)",131.48499999999999
792,nav,7,1,down,2021-10-07 14:05:21.725071-07:00,"(5.0, 2.0)",301.781
793,nav,7,1,down,2021-10-07 14:05:21.836383-07:00,"(5.0, 3.0)",111.312
794,nav,7,1,left,2021-10-07 14:05:22.073593-07:00,"(4.0, 3.0)",237.21
795,nav,7,1,left,2021-10-07 14:05:22.221264-07:00,"(3.0, 3.0)",147.671
796,nav,7,1,left,2021-10-07 14:05:22.378641-07:00,"(2.0, 3.0)",157.37699999999998
797,nav,7,1,right,2021-10-07 14:05:22.637006-07:00,"(3.0, 3.0)",258.365
798,nav,7,1,right,2021-10-07 14:05:22.808124-07:00,"(4.0, 3.0)",171.118
799,nav,7,1,right,2021-10-07 14:05:22.961131-07:00,"(5.0, 3.0)",153.007
800,nav,7,1,right,2021-10-07 14:05:23.112017-07:00,"(6.0, 3.0)",150.886
801,nav,7,1,right,2021-10-07 14:05:23.274685-07:00,"(7.0, 3.0)",162.668
802,nav,7,1,right,2021-10-07 14:05:23.403089-07:00,"(8.0, 3.0)",128.404
803,nav,7,1,down,2021-10-07 14:05:23.716127-07:00,"(8.0, 4.0)",313.038
804,nav,7,1,down,2021-10-07 14:05:23.852976-07:00,"(8.0, 5.0)",136.849
805,nav,7,2,start,2021-10-07 14:05:24.939125-07:00,"(1.0, 1.0)",0
806,nav,7,2,right,2021-10-07 14:05:38.939198-07:00,"(2.0, 1.0)",14000.073
807,nav,7,2,right,2021-10-07 14:05:39.098789-07:00,"(3.0, 1.0)",159.591
808,nav,7,2,down,2021-10-07 14:05:39.292339-07:00,"(3.0, 2.0)",193.55
809,nav,7,2,down,2021-10-07 14:05:39.458977-07:00,"(3.0, 3.0)",166.638
810,nav,7,2,right,2021-10-07 14:05:39.835982-07:00,"(4.0, 3.0)",377.005
811,nav,7,2,down,2021-10-07 14:05:40.164865-07:00,"(4.0, 4.0)",328.883
812,nav,7,2,down,2021-10-07 14:05:40.310736-07:00,"(4.0, 5.0)",145.871
813,nav,7,2,right,2021-10-07 14:05:40.530154-07:00,"(5.0, 5.0)",219.418
814,nav,7,2,right,2021-10-07 14:05:40.673597-07:00,"(6.0, 5.0)",143.44299999999998
815,nav,7,2,right,2021-10-07 14:05:40.837681-07:00,"(7.0, 5.0)",164.084
816,nav,7,2,up,2021-10-07 14:05:41.023145-07:00,"(7.0, 4.0)",185.464
817,nav,7,2,up,2021-10-07 14:05:41.196059-07:00,"(7.0, 3.0)",172.91400000000002
818,nav,7,2,right,2021-10-07 14:05:41.513508-07:00,"(8.0, 3.0)",317.44899999999996
819,nav,7,2,right,2021-10-07 14:05:41.656432-07:00,"(9.0, 3.0)",142.924
820,nav,7,2,down,2021-10-07 14:05:42.015285-07:00,"(9.0, 4.0)",358.85299999999995
821,nav,7,2,down,2021-10-07 14:05:42.162147-07:00,"(9.0, 5.0)",146.862
822,nav,7,2,down,2021-10-07 14:05:42.299013-07:00,"(9.0, 6.0)",136.86599999999999
823,nav,7,2,down,2021-10-07 14:05:42.457081-07:00,"(9.0, 7.0)",158.06799999999998
824,nav,7,2,up,2021-10-07 14:05:42.742294-07:00,"(9.0, 6.0)",285.213
825,nav,7,2,up,2021-10-07 14:05:42.903615-07:00,"(9.0, 5.0)",161.321
826,nav,7,2,left,2021-10-07 14:05:43.110583-07:00,"(8.0, 5.0)",206.96800000000002
827,nav,7,2,left,2021-10-07 14:05:43.260010-07:00,"(7.0, 5.0)",149.427
828,nav,7,2,left,2021-10-07 14:05:43.421475-07:00,"(6.0, 5.0)",161.465
829,nav,7,2,left,2021-10-07 14:05:43.556643-07:00,"(5.0, 5.0)",135.168
830,nav,7,2,left,2021-10-07 14:05:43.692609-07:00,"(4.0, 5.0)",135.966
831,nav,7,2,right,2021-10-07 14:05:44.093619-07:00,"(5.0, 5.0)",401.01
832,nav,7,2,right,2021-10-07 14:05:44.257357-07:00,"(6.0, 5.0)",163.738
833,nav,7,2,right,2021-10-07 14:05:44.400581-07:00,"(7.0, 5.0)",143.224
834,nav,7,2,left,2021-10-07 14:05:44.734314-07:00,"(6.0, 5.0)",333.733
835,nav,7,2,down,2021-10-07 14:05:44.933781-07:00,"(6.0, 6.0)",199.467
836,nav,7,2,down,2021-10-07 14:05:45.075795-07:00,"(6.0, 7.0)",142.014
837,nav,7,2,left,2021-10-07 14:05:45.382656-07:00,"(5.0, 7.0)",306.861
838,nav,7,2,left,2021-10-07 14:05:45.560059-07:00,"(4.0, 7.0)",177.403
839,nav,7,2,left,2021-10-07 14:05:45.675744-07:00,"(3.0, 7.0)",115.685
840,nav,7,2,left,2021-10-07 14:05:45.830492-07:00,"(2.0, 7.0)",154.748
841,nav,7,2,left,2021-10-07 14:05:46.302885-07:00,"(1.0, 7.0)",472.39300000000003
842,nav,7,3,start,2021-10-07 14:05:47.388826-07:00,"(1.0, 1.0)",0
843,nav,7,3,right,2021-10-07 14:05:47.944002-07:00,"(2.0, 1.0)",555.176
844,nav,7,3,right,2021-10-07 14:05:48.152877-07:00,"(3.0, 1.0)",208.875
845,nav,7,3,right,2021-10-07 14:05:48.280508-07:00,"(4.0, 1.0)",127.631
846,nav,7,3,right,2021-10-07 14:05:48.398386-07:00,"(5.0, 1.0)",117.878
847,nav,7,3,down,2021-10-07 14:05:48.613643-07:00,"(5.0, 2.0)",215.257
848,nav,7,3,down,2021-10-07 14:05:48.774192-07:00,"(5.0, 3.0)",160.549
849,nav,7,3,down,2021-10-07 14:05:48.912912-07:00,"(5.0, 4.0)",138.72
850,nav,7,3,down,2021-10-07 14:05:49.060243-07:00,"(5.0, 5.0)",147.331
851,nav,7,3,up,2021-10-07 14:05:49.331894-07:00,"(5.0, 4.0)",271.65099999999995
852,nav,7,3,down,2021-10-07 14:05:49.646157-07:00,"(5.0, 5.0)",314.26300000000003
853,nav,7,3,down,2021-10-07 14:05:50.036496-07:00,"(5.0, 6.0)",390.339
854,nav,7,3,left,2021-10-07 14:05:50.244226-07:00,"(4.0, 6.0)",207.73
855,nav,7,4,start,2021-10-07 14:05:51.358256-07:00,"(1.0, 1.0)",0
856,nav,7,4,right,2021-10-07 14:06:09.304599-07:00,"(2.0, 1.0)",17946.342999999997
857,nav,7,4,right,2021-10-07 14:06:09.460569-07:00,"(3.0, 1.0)",155.97
858,nav,7,4,right,2021-10-07 14:06:09.610576-07:00,"(4.0, 1.0)",150.007
859,nav,7,4,right,2021-10-07 14:06:09.755039-07:00,"(5.0, 1.0)",144.46300000000002
860,nav,7,4,right,2021-10-07 14:06:09.901256-07:00,"(6.0, 1.0)",146.217
861,nav,7,4,down,2021-10-07 14:06:10.110512-07:00,"(6.0, 2.0)",209.256
862,nav,7,4,down,2021-10-07 14:06:10.262478-07:00,"(6.0, 3.0)",151.96599999999998
863,nav,7,4,right,2021-10-07 14:06:10.603840-07:00,"(7.0, 3.0)",341.362
864,nav,7,4,right,2021-10-07 14:06:10.716878-07:00,"(8.0, 3.0)",113.038
865,nav,7,4,right,2021-10-07 14:06:10.880443-07:00,"(9.0, 3.0)",163.565
866,nav,7,4,down,2021-10-07 14:06:11.168622-07:00,"(9.0, 4.0)",288.17900000000003
867,nav,7,4,down,2021-10-07 14:06:11.338923-07:00,"(9.0, 5.0)",170.30100000000002
868,nav,7,4,down,2021-10-07 14:06:11.466833-07:00,"(9.0, 6.0)",127.91
869,nav,7,5,start,2021-10-07 14:06:12.555628-07:00,"(1.0, 1.0)",0
870,nav,7,5,right,2021-10-07 14:06:17.967196-07:00,"(2.0, 1.0)",5411.568
871,nav,7,5,right,2021-10-07 14:06:18.105153-07:00,"(3.0, 1.0)",137.957
872,nav,7,5,down,2021-10-07 14:06:18.360112-07:00,"(3.0, 2.0)",254.959
873,nav,7,5,down,2021-10-07 14:06:18.524948-07:00,"(3.0, 3.0)",164.836
874,nav,7,5,right,2021-10-07 14:06:18.851495-07:00,"(4.0, 3.0)",326.54699999999997
875,nav,7,5,right,2021-10-07 14:06:19.029619-07:00,"(5.0, 3.0)",178.124
876,nav,7,5,right,2021-10-07 14:06:19.162447-07:00,"(6.0, 3.0)",132.828
877,nav,7,5,right,2021-10-07 14:06:19.563854-07:00,"(7.0, 3.0)",401.40700000000004
878,nav,7,6,start,2021-10-07 14:06:20.639746-07:00,"(1.0, 1.0)",0
879,nav,7,6,right,2021-10-07 14:06:38.739845-07:00,"(2.0, 1.0)",18100.099000000002
880,nav,7,6,right,2021-10-07 14:06:38.837965-07:00,"(3.0, 1.0)",98.12
881,nav,7,6,right,2021-10-07 14:06:38.974289-07:00,"(4.0, 1.0)",136.324
882,nav,7,6,right,2021-10-07 14:06:39.420037-07:00,"(5.0, 1.0)",445.748
883,nav,7,6,down,2021-10-07 14:06:39.629971-07:00,"(5.0, 2.0)",209.934
884,nav,7,6,down,2021-10-07 14:06:39.774304-07:00,"(5.0, 3.0)",144.333
885,nav,7,6,left,2021-10-07 14:06:40.085468-07:00,"(4.0, 3.0)",311.164
886,nav,7,6,left,2021-10-07 14:06:40.240367-07:00,"(3.0, 3.0)",154.899
887,nav,7,6,left,2021-10-07 14:06:40.387626-07:00,"(2.0, 3.0)",147.25900000000001
888,nav,7,7,start,2021-10-07 14:06:41.470799-07:00,"(1.0, 1.0)",0
889,nav,7,7,right,2021-10-07 14:06:42.027258-07:00,"(2.0, 1.0)",556.4590000000001
890,nav,7,7,down,2021-10-07 14:06:42.350643-07:00,"(2.0, 2.0)",323.385
891,nav,7,7,down,2021-10-07 14:06:42.443789-07:00,"(2.0, 3.0)",93.146
892,nav,7,7,left,2021-10-07 14:06:42.809888-07:00,"(1.0, 3.0)",366.099
893,nav,7,7,down,2021-10-07 14:06:43.043790-07:00,"(1.0, 4.0)",233.902
894,nav,7,7,down,2021-10-07 14:06:43.228000-07:00,"(1.0, 5.0)",184.21
895,nav,7,7,right,2021-10-07 14:06:43.607953-07:00,"(2.0, 5.0)",379.953
896,nav,7,7,right,2021-10-07 14:06:43.819492-07:00,"(3.0, 5.0)",211.53900000000002
